task_name,feedback_loop,directive,task_iteration,validation,learning,filtered
analyze the effectiveness of marketing tactics or channels.,0.0479797979797979,0.3156565656565656,0.3005050505050505,0.0606060606060606,0.2449494949494949,0.0303030303030303
"analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",0.0,0.2155688622754491,0.4011976047904191,0.1077844311377245,0.2095808383233532,0.0658682634730539
"analyze the financial impact of proposed logistics changes, such as routing, shipping modes, product volumes or mixes, or carriers.",0.0,0.0,0.0,0.0,0.0,1.0
"analyze the indications, contraindications, risk complications, and cost-benefit tradeoffs of therapeutic interventions.",0.0,0.2252252252252252,0.0,0.0,0.6036036036036037,0.1711711711711711
"analyze the layout, instrumentation, or function of electrical generation or transmission facilities.",0.104089219330855,0.2230483271375464,0.2193308550185873,0.0,0.4052044609665427,0.0483271375464684
"analyze the probable outcomes of cases, using knowledge of legal precedents.",0.0,0.2700729927007299,0.2262773722627737,0.0,0.3430656934306569,0.1605839416058394
"analyze training needs to design employee development, language training and health and safety programs.",0.0,0.0,0.5405405405405406,0.0,0.0,0.4594594594594595
analyze training needs to develop new training programs or modify and improve existing programs.,0.0,0.2535211267605634,0.4084507042253521,0.0,0.2957746478873239,0.0422535211267605
"analyze trends in sales prices, construction costs, and rents, to assess property values or determine the accuracy of assessments.",0.0,0.0,0.2586206896551724,0.0,0.3448275862068966,0.396551724137931
analyze user needs and recommend appropriate hardware.,0.0,0.0,0.0,0.0,0.0,1.0
analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,0.0579798596277082,0.1818736649374427,0.1303021055843759,0.0518767165090021,0.4949649069270674,0.0830027464144034
analyze user needs to determine technical requirements.,0.0,0.0,0.0,0.0,0.0,1.0
analyze x-rays to locate the sources of patients' difficulties and to rule out fractures or diseases as sources of problems.,0.0,0.0,0.0,0.0,0.0,1.0
"analyze, estimate, or report production costs.",0.0,0.0,0.0,0.0,0.0,1.0
"analyze, fabricate, or test fiber-optic links.",0.0,0.0,0.0,0.0,0.0,1.0
"analyze, interpret, or create graphical representations of energy data, using engineering software.",0.1434049079754601,0.2530674846625766,0.2707055214723926,0.0383435582822085,0.2699386503067484,0.0245398773006134
"analyze, interpret, or disseminate system performance data.",0.1501547987616099,0.1470588235294117,0.1176470588235294,0.0263157894736842,0.5278637770897833,0.0309597523219814
"announce musical selections, station breaks, commercials, or public service information, and accept requests from listening audience.",0.0,0.0,0.0,0.0,0.0,1.0
answer applicants' questions about benefits and claim procedures.,0.0,0.0,0.0,0.0,0.7341772151898734,0.2658227848101265
answer clients' questions about the purposes and details of financial plans and strategies.,0.0397163120567375,0.1475177304964539,0.1148936170212766,0.0297872340425531,0.6340425531914894,0.0340425531914893
"answer clients' questions regarding construction work, financing, maintenance, repairs, and appraisals.",0.0,0.2293577981651376,0.1559633027522936,0.0,0.4862385321100917,0.128440366972477
"answer customer inquiries or explain cost, availability, policies, and procedures of facilities.",0.0,0.2171052631578947,0.0,0.0,0.5723684210526315,0.2105263157894736
"answer customer questions related to energy sales procedures, energy markets, or alternative energy sources.",0.0,0.0,0.0,0.0,0.0,1.0
answer customers' questions about merchandise and advise customers on merchandise selection.,0.0,0.0,0.0,0.0,0.4545454545454545,0.5454545454545454
"answer customers' questions about products, prices, availability, or credit terms.",0.0,0.2192393736017897,0.0693512304250559,0.0,0.6062639821029083,0.105145413870246
"answer customers' questions about products, prices, availability, product uses, and credit terms.",0.0478841870824053,0.2026726057906459,0.0757238307349666,0.0167037861915367,0.6124721603563474,0.0445434298440979
"answer customers' questions, and explain available services such as deposit accounts, bonds, and securities.",0.0,0.0,0.0,0.0,0.0,1.0
"answer customers' questions, and provide information on procedures or policies.",0.023380093520374,0.1569806279225117,0.0514362057448229,0.034068136272545,0.5704742818971276,0.1636606546426185
"answer inquiries from current or prospective customers regarding methods, materials, or price ranges.",0.0,0.1935483870967742,0.0410557184750733,0.0,0.4472140762463343,0.3181818181818182
"answer inquiries from the general public regarding judicial procedures, court appearances, trial dates, adjournments, outstanding warrants, summonses, subpoenas, witness fees, or payment of fines.",0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
answer inquiries from the public concerning animal control operations.,0.0,0.0,0.0,0.0,0.0,1.0
"answer inquiries pertaining to hotel policies and services, and resolve occupants' complaints.",0.0,0.0,0.0,0.0,0.0,1.0
"answer inquiries pertaining to hotel services, guest registration, and travel directions, or make recommendations regarding shopping, dining, or entertainment.",0.0,0.2876712328767123,0.3287671232876712,0.0,0.3150684931506849,0.0684931506849315
"answer inquiries regarding information such as schedules, accommodations, procedures, and policies.",0.0,0.2251655629139073,0.0331125827814569,0.0,0.5474613686534217,0.1942604856512141
"answer passengers' questions about flights, aircraft, weather, travel routes and services, arrival times, or schedules.",0.0,0.0,0.0,0.0,0.5714285714285714,0.4285714285714285
answer questions about product features and benefits.,0.0,0.1478260869565217,0.0,0.0,0.5826086956521739,0.2695652173913043
answer questions about records or files.,0.0,0.1767955801104972,0.0345303867403314,0.0386740331491712,0.5925414364640884,0.1574585635359116
answer questions and provide future tax planning to clients.,0.0,0.0,0.0,0.0,0.7916666666666666,0.2083333333333333
"answer questions from passengers concerning train rules, stations, and timetable information.",0.0,0.0,0.0,0.0,0.675,0.325
answer questions from taxpayers and assist them in completing tax forms.,0.0,0.0,0.0,0.0,0.6896551724137931,0.3103448275862069
answer questions from the public and media.,0.0,0.0,0.0,0.0,0.5370370370370371,0.4629629629629629
"answer questions or provide advice to the public regarding licensing policies, procedures, or regulations.",0.0,0.1834862385321101,0.0,0.0,0.7431192660550459,0.073394495412844
"answer questions regarding examinations, eligibility, salaries, benefits, and other pertinent information.",0.0,0.0,0.188235294117647,0.0,0.6352941176470588,0.1764705882352941
"answer questions regarding mail regulations and procedures, postage rates, and post office boxes.",0.0,0.0,0.0,0.0,0.0,1.0
answer questions regarding the store and its merchandise.,0.0,0.1295546558704453,0.0445344129554655,0.0364372469635627,0.6376518218623481,0.1518218623481781
"answer telephone calls to take messages, answer questions, and provide information during non-business hours or when switchboard is closed.",0.0,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857
answer telephones and direct calls to appropriate staff.,0.0,0.0,0.0,0.0,0.0,1.0
"answer telephones and give information to callers, take messages, or transfer calls to appropriate individuals.",0.0,0.1507936507936507,0.0,0.0,0.1587301587301587,0.6904761904761905
"answer telephones, and route calls or deliver messages.",0.0,0.0,0.0,0.0,0.0,1.0
"answer telephones, direct calls, and take messages.",0.0,0.0790513833992094,0.0,0.0,0.0790513833992094,0.841897233201581
"answer telephones, responding to questions or requests.",0.0,0.4065934065934066,0.0,0.0,0.0,0.5934065934065934
answer user inquiries regarding computer software or hardware operation to resolve problems.,0.0,0.2,0.0,0.0,0.503448275862069,0.296551724137931
"apply analytic methods or tools to understand, predict, or control logistics operations or processes.",0.0,0.0,0.0,0.0,0.0,1.0
"apply caulk, sealants, or other agents to installed surfaces.",0.0,0.0,0.0,0.0,0.0,1.0
"apply elements of music theory to create musical and tonal structures, including harmonies and melodies.",0.0,0.0,0.0,0.0,0.5510204081632653,0.4489795918367347
apply finger and hand pressure to specific points of the body.,0.0,0.0,0.0,0.0,0.4222222222222222,0.5777777777777777
"apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",0.148076923076923,0.3096153846153846,0.1826923076923076,0.05,0.2923076923076923,0.0173076923076923
"apply meteorological knowledge to issues such as global warming, pollution control, or ozone depletion.",0.0,0.0,0.0,0.0,0.625,0.375
"apply modeling or quantitative analysis to forecast events, such as human decisions or behaviors, the structure or processes of organizations, or the attitudes or actions of human groups.",0.0,0.0,0.0,0.0,0.0,1.0
"apply nanotechnology to improve the performance or reduce the environmental impact of energy products, such as fuel cells or solar cells.",0.0,0.2891566265060241,0.3975903614457831,0.0,0.180722891566265,0.1325301204819277
"apply relevant laws, regulations, policies, or precedents to reach conclusions.",0.0,0.2777777777777778,0.2222222222222222,0.0,0.4444444444444444,0.0555555555555555
apply research or simulation results to extend biological theory or recommend new research projects.,0.0,0.0,0.0,0.0,0.0,1.0
apply selected research findings to practice.,0.0,0.0,0.0,0.0,0.6774193548387096,0.3225806451612903
